NO_OF_SAMPLES	862
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:03:10.235	3928.21248474
FIRST_SAMPLE	1104
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
0.808611	0.424301	-7.756733	0.975479	-0.798119	-0.370518	-98.517577	-123.326941	0.000000	
0.945404	0.291109	-6.888358	1.019212	-0.833079	-0.323702	-115.066106	-146.094173	0.000000	
0.546714	0.244385	-8.284950	1.307056	-0.763048	-0.333028	-89.460868	-156.474606	0.000000	
0.548335	0.332206	-8.288550	1.330644	-0.903199	-0.361254	-106.322325	-158.771617	0.000000	
0.592749	0.067844	-8.462109	1.286172	-0.868183	-0.370591	-99.772696	-151.678766	0.000000	
0.329278	0.197055	-7.771169	1.330433	-0.867884	-0.370429	-110.112299	-170.100982	0.000000	
0.461858	0.507040	-7.072511	1.263932	-0.920465	-0.342426	-127.538393	-175.507189	0.000000	
0.460138	0.155227	-8.114882	1.241735	-0.850557	-0.370541	-102.596325	-152.201992	0.000000	
0.589137	0.379139	-7.932296	1.041503	-0.780674	-0.342556	-95.401669	-129.180346	0.000000	
0.768325	0.289288	-7.066222	1.064066	-0.832914	-0.361021	-113.292858	-148.777405	0.000000	
0.722776	0.156838	-7.063780	1.040601	-0.692716	-0.342128	-93.777135	-146.357992	0.000000	
0.503123	0.242883	-7.069294	1.108008	-0.762656	-0.370215	-105.008058	-155.226644	0.000000	
0.763723	0.464761	-6.543352	0.953071	-0.709848	-0.416652	-103.541592	-142.481747	0.000000	
0.718725	0.513296	-7.927525	0.952513	-0.728164	-0.342498	-88.093045	-117.264449	0.000000	
0.721241	0.512576	-8.454109	1.130962	-0.868428	-0.352060	-99.205892	-131.075447	0.000000	
0.414599	0.375195	-8.290968	1.286998	-0.903022	-0.407927	-107.002168	-153.225682	0.000000	
0.589265	0.290808	-7.583341	0.974462	-0.728048	-0.333112	-92.834801	-126.810565	0.000000	
0.633881	0.114591	-8.105249	1.062843	-0.710647	-0.323793	-84.483254	-130.539258	0.000000	
0.856386	0.332632	-6.543649	1.107478	-0.762649	-0.342031	-110.963228	-166.988274	0.000000	
0.854861	0.289543	-6.890325	1.019309	-0.762721	-0.370172	-105.418729	-146.076807	0.000000	
0.679535	0.111051	-7.591556	1.196992	-0.780223	-0.388892	-99.067846	-157.060911	0.000000	
0.807244	0.380785	-8.279199	0.932142	-0.833201	-0.417369	-96.567880	-110.551565	0.000000	
0.241488	0.155742	-8.290017	1.153911	-0.955925	-0.361637	-114.343784	-138.390922	0.000000	
0.152722	0.196864	-7.946495	1.264577	-0.902971	-0.389299	-113.114635	-158.062766	0.000000	
0.637699	-0.017656	-7.585930	0.931021	-0.850840	-0.333421	-108.700270	-122.886441	0.000000	
0.810945	0.511158	-7.061758	1.085246	-0.780497	-0.314269	-105.667726	-150.444543	0.000000	
0.767002	0.246903	-8.805818	1.220174	-0.903415	-0.380089	-98.995068	-137.342605	0.000000	
0.589984	0.199417	-7.067671	1.041513	-0.727571	-0.388829	-99.510223	-146.133100	0.000000	
0.858386	0.199467	-6.198512	1.063733	-0.815098	-0.360745	-125.568907	-170.201213	0.000000	
0.548434	0.244137	-7.764549	1.219025	-0.833059	-0.342455	-104.439639	-155.622460	0.000000	
0.327570	0.420305	-8.289769	1.220625	-0.955801	-0.380171	-113.860950	-144.994250	0.000000	
0.987565	0.334442	-7.063919	1.064007	-0.815365	-0.370245	-109.436628	-148.527413	0.000000	
0.678021	0.199744	-7.066194	1.085277	-0.692551	-0.370048	-94.009347	-152.354942	0.000000	
0.506046	0.330579	-7.595920	1.308767	-0.938015	-0.370504	-120.821055	-170.374133	0.000000	
0.462629	-0.022972	-8.120248	1.331177	-0.920498	-0.398562	-111.127978	-164.112228	0.000000	
0.417091	0.241085	-7.947607	1.331839	-0.955392	-0.426548	-118.184848	-166.251339	0.000000	
0.369366	0.289886	-8.632539	1.109001	-0.850841	-0.370829	-96.975534	-126.994087	0.000000	
0.637459	0.286956	-7.070938	1.219259	-0.850296	-0.360929	-116.515776	-170.641131	0.000000	
0.722853	0.376960	-6.718283	0.997569	-0.797701	-0.379573	-114.207756	-145.989648	0.000000	
0.722148	0.422716	-7.236308	1.041097	-0.762965	-0.332988	-101.261573	-141.270653	0.000000	
