"time";"pelvis_tilt_moment";"pelvis_list_moment";"pelvis_rotation_moment";"pelvis_tx_force";"pelvis_ty_force";"pelvis_tz_force";"hip_flexion_r_moment";"hip_adduction_r_moment";"hip_rotation_r_moment";"hip_flexion_l_moment";"hip_adduction_l_moment";"hip_rotation_l_moment";"lumbar_extension_moment";"lumbar_bending_moment";"lumbar_rotation_moment";"knee_angle_r_moment";"knee_angle_l_moment";"arm_flex_r_moment";"arm_add_r_moment";"arm_rot_r_moment";"arm_flex_l_moment";"arm_add_l_moment";"arm_rot_l_moment";"ankle_angle_r_moment";"ankle_angle_l_moment";"elbow_flex_r_moment";"elbow_flex_l_moment";"subtalar_angle_r_moment";"subtalar_angle_l_moment";"pro_sup_r_moment";"pro_sup_l_moment";"mtp_angle_r_moment";"mtp_angle_l_moment";"wrist_flex_r_moment";"wrist_dev_r_moment";"wrist_flex_l_moment";"wrist_dev_l_moment"
0,0956766917293233;-33742,0619087817;-2211,94857949542;-703,322876678786;23,8640498277813;611,674912499146;-11,7992797097954;1788,36368738334;-2222,74328239941;164,290112222535;-32207,698178127;-1628,33733261762;7143,43215944396;-9477,46687490617;24,3755110529217;-612,348333842386;1329,10570586626;-31763,3890145907;-12,5402683107451;-9,78764747014956;4,41336128896428;-12,3925671682731;-8,6706292428445;4,32600650233852;3,19442981296397;-31626,1359998403;2,80167219159175;2,83176051761897;-4,14316336486471;-752,622586814338;-0,0227178643718564;0,00773269787798515;0,0476172747379186;0,0455670183405049;0,113571029500794;-0,0462931367023124;0,10917212699004;-0,046175701054853
0,0966165413533835;-33979,8400755903;-2142,86832849391;-644,401600149142;23,8136434689897;610,772146519728;-11,7887749314194;1788,32662236501;-2223,12497230482;164,001861916234;-32458,7765924767;-1696,33931263061;7327,08491920011;-9473,70330619122;23,2552728968923;-613,4791735184;1330,06947350266;-31979,9243041448;-12,5318414651073;-9,7723203745713;4,40628152571923;-12,3722003006569;-8,65663769725179;4,32036484934418;3,19572718361724;-31805,2969636079;2,79670754088902;2,82767512159533;-4,13462927238451;-902,96091868482;-0,0225777355459462;0,00765693618329955;0,0475654283576928;0,0455003633860761;0,113433825615736;-0,0462000496960087;0,109075456476612;-0,0461152758088615
0,0975563909774436;-34218,8808083702;-2083,40554439014;-587,045890208894;23,7632381931796;609,869369937773;-11,778271550112;1788,28165170663;-2223,50820375536;163,712877069407;-32713,266658287;-1761,25325655282;7497,74037004591;-9469,87668631013;22,1245448888283;-614,611721326132;1331,03366181252;-32203,4380379593;-12,5233872691845;-9,75699310486773;4,39920168319154;-12,3518331925183;-8,64264593488291;4,31472313306429;3,19692636173204;-31993,9693501143;2,79174282628564;2,82358965394612;-4,12666998193926;-1042,52878062789;-0,0224376052688648;0,00758117414001033;0,0475169219509672;0,0454356638350284;0,113296620069057;-0,0461069615787357;0,108978784500226;-0,0460548487266304
0,0984962406015037;-34458,3180343474;-2035,23095495652;-531,697332793493;23,7128339718788;608,966582617761;-11,7677695658147;1788,22863469933;-2223,89330962445;163,423540532239;-32969,5642112358;-1822,15213849139;7652,31154862086;-9465,98600199083;20,9832517257621;-615,745853698396;1332,00016755509;-32432,6412997627;-12,5149054463091;-9,74166565866956;4,39212176059116;-12,3314658404077;-8,62865395265531;4,30908135278626;3,19802210288702;-32191,0438000568;2,7867780468377;2,81950411372679;-4,11931949831648;-1168,8181371832;-0,0222974735117707;0,00750541174405245;0,0474706673238971;0,0453726651986781;0,113159412846339;-0,0460138723321391;0,108882111049726;-0,0459944197856404
0,0994360902255639;-34697,2856807479;-2000,01528796542;-478,797513838392;23,6624307766153;608,063784424172;-11,7572689784688;1788,16743063428;-2224,28062278554;163,134235154914;-33226,0650870009;-1878,10893255345;7787,71149156446;-9462,03023996129;19,8313181047255;-616,881447068009;1332,97088748963;-32666,245173284;-12,5063957198135;-9,7263380336075;4,38504175712804;-12,311098240876;-8,6146617474864;4,30343950779744;3,19900916266085;-32395,4109541326;2,78181320160127;2,81541849999277;-4,1126118263037;-1279,32095289039;-0,0221573402458228;0,00742964899136087;0,0474255762826377;0,0453111129883412;0,113022203933164;-0,0459207819378642;0,108785436113954;-0,0459339889633722
0,100375939849624;-34934,9176747977;-1979,42927118925;-428,788019279046;23,612028578917;607,160975221487;-11,7467697880157;1788,09789880263;-2224,67047611207;162,845343787615;-33481,1651212603;-1928,19661284613;7900,85323551619;-9458,00838694944;18,668668722751;-618,018377867787;1333,94771837541;-32902,9607422519;-12,4978578130301;-9,71101022731229;4,37796167201214;-12,2907303904735;-8,60066931629365;4,29779759738523;3,19988229663219;-32605,9614530391;2,77684828963245;2,81133281179952;-4,10658097068842;-1371,52919228909;-0,0220172054421795;0,00735388587787054;0,0473805606333444;0,0452507527153339;0,112884993315114;-0,0458276903775565;0,108688759681752;-0,0458735562373066
0,101315789473684;-35170,3479437228;-1975,14363240037;-382,110435050909;23,5616273503119;606,258154874184;-11,7362719943968;1788,01989849553;-2225,06320247747;162,557249280525;-33733,2601496917;-1971,48815347655;7988,64981711555;-9453,91942968325;17,4952282768706;-619,156522530546;1334,93255697167;-33141,4990903953;-12,4892914492913;-9,69568223741464;4,37088150445341;-12,270362285751;-8,58667665599448;4,292155620837;3,2006362603797;-32821,5859374735;2,77188330998731;2,80724704820249;-4,10126093625817;-1442,93481991895;-0,0218770690719997;0,00727812239951641;0,0473345321821724;0,0451913298909723;0,11274778097777;-0,0457345976328615;0,108592081741965;-0,0458131215849242
0,102255639097744;-35402,7104147492;-1988,82909937119;-339,206347089433;23,511227062328;605,355323246744;-11,7257755975536;1787,93328900413;-2225,45913475518;162,27033448383;-33980,7460079732;-2007,05652855184;8048,01427300202;-9449,76235489064;16,3109214641164;-620,295757489101;1335,92730003769;-33380,5713014428;-12,4806963519295;-9,68035406154527;4,3638012536618;-12,249993923259;-8,57268376350633;4,28651357744012;3,20126580948203;-33041,1750481331;2,76691826172192;2,80316120825711;-4,09668572780046;-1491,0298003196;-0,021736931106442;0,00720235855223344;0,047286402735277;0,0451325900265726;0,112610566906713;-0,0456415036854247;0,108495402283434;-0,0457526849837058
0,103195488721805;-35631,2293800368;-2021,80667202506;-300,463648905088;23,4608276856062;604,452480203888;-11,7152805975379;1787,83795214208;-2225,85858310007;161,984971804781;-34222,1516707653;-2034,16625235246;8076,47739671829;-9445,53616262954;15,1156767187794;-621,435956710224;1336,9338625362;-33618,9289882708;-12,4720722424788;-9,66502569733187;4,35672091884178;-12,2296252995469;-8,55869063573392;4,28087146648131;3,2017662558113;-33263,6205870411;2,76195314388912;2,79907529101154;-4,09288768243079;-1513,82077430007;-0,0215967915165056;0,00712659433204473;0,0472351382656333;0,0450742177089014;0,112473351087406;-0,0455484085169485;0,108398721294893;-0,0456922464109175
0,104135338345865;-35855,9424411276;-2072,24970298257;-265,786987343431;23,4104291828054;603,54962561251;-11,7047869953973;1787,73397243166;-2226,26165319346;161,701439661375;-34457,2044003722;-2053,80575365856;8077,12996467777;-9441,23997293109;13,9094561115115;-622,576971965588;1337,9543232663;-33855,6885372848;-12,4634188262879;-9,64969714237496;4,34964049914845;-12,2092564111542;-8,54469726946729;4,27522928724111;3,20213791803437;-33487,8248084752;2,75698795551229;2,79498929544822;-4,08988412775538;-1513,94661134534;-0,0214566502717549;0,00705082973576677;0,0471801922625659;0,0450153491869404;0,112336133504223;-0,0454553121096491;0,108302038764093;-0,0456318058418935
0,105075187969925;-36077,3176055337;-2136,66579967388;-234,825273543166;23,3600315123598;602,646759340655;-11,6942947927056;1787,62154166925;-2226,66834250864;161,419966732188;-34686,2655968162;-2067,87576241062;8056,00511431308;-9436,8729693167;12,6922395134367;-623,718643281155;1338,99084772984;-34090,1593742284;-12,4547358001401;-9,63436839426063;4,34255999371079;-12,1888872546144;-8,53070366143586;4,26958703899684;3,2023837644302;-33712,69549808;2,75202269559929;2,79090322051482;-4,08768444829937;-1496,49757142219;-0,0213165073409949;0,0069750647606359;0,0471212762106373;0,044954830527532;0,112198914140966;-0,0453622144460143;0,108205354678268;-0,0455713632509458
0,106015037593985;-36295,8268002145;-2211,54740059378;-207,225089812372;23,3096346326656;601,743881256376;-11,6838039910418;1787,50085262808;-2227,07864753352;161,140781242849;-34909,7024348289;-2078,28531632481;8019,16277736158;-9432,43433588593;11,4640069577768;-624,860810575921;1340,04560221821;-34321,652682738;-12,4460228607407;-9,61903945057487;4,33547940165752;-12,1685178264615;-8,51670980836846;4,26394472102576;3,20250678740615;-33937,1404918711;2,74705736315782;2,78681706515871;-4,08629795625503;-1466,58623782997;-0,0211763626930234;0,00689929940389227;0,0470581039438167;0,0448915051550052;0,112061692981428;-0,0452691155085347;0,108108669024645;-0,045510918612377
0,106954887218045;-36511,9419521293;-2293,38694423702;-182,633018459132;23,2592385021186;600,84099122773;-11,6733145919847;1787,37209808141;-2227,49256475599;160,864111418987;-35127,882089142;-2086,94345311729;7972,6628855606;-9427,92325673835;10,2247384777539;-626,003313768885;1341,12075302279;-34549,4796464499;-12,4372797047949;-9,60371030890365;4,32839872211739;-12,1481481232291;-8,50271570699395;4,25830233260517;3,20250997936959;-34160,0676258641;2,74209195719558;2,78273082832724;-4,08573396381466;-1429,325193868;-0,0210362162966387;0,00682353366277606;0,0469903892960735;0,044824216493689;0,111924470009407;-0,0451760152797005;0,108011981790451;-0,0454504719004896
0,107894736842105;-36726,1349882374;-2378,67686909838;-160,695641791522;23,2088430791149;599,93808912277;-11,6628265971132;1787,23547080248;-2227,91009066395;160,59018548623;-35341,171734487;-2095,7592105042;7922,56537064747;-9423,33891597352;8,9744141065899;-627,145992779046;1342,21846643499;-34772,9514490004;-12,4285060290082;-9,58838096683294;4,32131795421913;-12,1277781414511;-8,48872135404117;4,25265987301234;3,20239633272788;-34380,3847360744;2,73712647672026;2,77864450896776;-4,08600178317053;-1389,82702283561;-0,0208960681206386;0,0067477675345274;0,0469178461013769;0,0447518079679123;0,111787245208696;-0,0450829137420022;0,107915292962914;-0,0453900230895865
0,108834586466165;-36938,8778354983;-2463,90961367264;-141,059542117623;23,1584483220503;599,035174809551;-11,6523400080061;1787,09116356454;-2228,3312217453;160,319231670207;-35549,9385455956;-2106,6416262017;7874,93016435954;-9418,68049769101;7,71301387750669;-628,288687525402;1343,34090874619;-34991,3792740258;-12,4197015300858;-9,57305142194874;4,31423709709147;-12,1074078776611;-8,47472674623896;4,24701734152455;3,20216883988839;-34596,9996585176;2,73216092073958;2,77455810602765;-4,08711072651493;-1353,20430803215;-0,0207559181338213;0,00667200101638648;0,0468401881936961;0,0446731230020042;0,111650018563093;-0,0449898108779301;0,107818602529261;-0,0453295721539701
0,109774436090226;-37150,6424208712;-2545,57761645457;-123,371301745515;23,1080541893209;598,132248156128;-11,6418548262423;1786,93936914082;-2228,75595448794;160,051478196547;-35754,5496971993;-2121,49973792594;7835,81719843413;-9413,94718599039;6,44051782372634;-629,43123792695;1344,49024624777;-35204,0743051625;-12,4108659047331;-9,55772167183701;4,30715614986316;-12,087037328393;-8,46073188031617;4,24137473741907;3,20183049325849;-34808,8202292092;2,72719528826124;2,77047161845425;-4,08907010604015;-1324,56963275694;-0,0206157663049848;0,00659623410559345;0,0467571294070006;0,0445870050202936;0,111512790056391;-0,0448967066699746;0,107721910476719;-0,0452691190679431
